,Short_Ticker,Name,Sector
378,BAR,GraniteShares Gold Trust,Precious Metals
379,BATT,Amplify Lithium & Battery Technology ETF,Commodity Producers Equities
380,BAUG,Innovator S&P 500 Buffer ETF,Large Cap Blend Equities
381,BBAX,JPMorgan BetaBuilders Developed Asia ex-Japan ETF,Asia Pacific Equities
382,BBC,Virtus LifeSci Biotech Clinical Trials ETF,Health & Biotech Equities
383,BBCA,JPMorgan BetaBuilders Canada ETF,Foreign Large Cap Equities
384,BBEU,JPMorgan BetaBuilders Europe ETF,Europe Equities
385,BBH,VanEck Vectors Biotech ETF,Health & Biotech Equities
386,BBIN,JPMorgan BetaBuilders International Equity ETF,Foreign Large Cap Equities
387,BBJP,JPMorgan BetaBuilders Japan ETF,Japan Equities
388,BBMC,JPMorgan BetaBuilders U.S. Mid Cap Equity ETF,Small Cap Growth Equities
389,BBP,Virtus LifeSci Biotech Products ETF,Health & Biotech Equities
390,BBRE,JPMorgan BetaBuilders MSCI US REIT ETF,Real Estate
391,BBSA,JPMorgan BetaBuilders 1-5 Year U.S. Aggregate Bond ETF,Total Bond Market
392,BBSC,JPMorgan BetaBuilders U.S. Small Cap Equity ETF,N/A
393,BBUS,JPMorgan BetaBuilders U.S. Equity ETF,Large Cap Growth Equities
394,BCD,Aberdeen Standard Bloomberg All Commodity Longer Dated Strategy K-1 Free ETF,Commodities
395,BCI,Aberdeen Standard Bloomberg All Commodity Strategy K-1 Free ETF,Commodities
396,BCM,iPath Pure Beta Broad Commodity ETN,Commodities
397,BDCX,ETRACS Quarterly Pay 1.5x Leveraged Wells Fargo BDC Index ETN,Leveraged Equities
398,BDCZ,ETRACS Wells Fargo Business Development Company Index ETN,Financials Equities
399,BDEC,Innovator S&P 500 Buffer ETF December Series,Large Cap Blend Equities
400,BAB,Invesco Taxable Municipal Bond ETF,National Munis
401,BAL,iPath Series B Bloomberg Cotton Subindex Total Return ETN,Agricultural Commodities
402,BAPR,Innovator S&P 500 Buffer ETF,Volatility Hedged Equity
403,BAR,GraniteShares Gold Trust,Precious Metals
404,BATT,Amplify Lithium & Battery Technology ETF,Commodity Producers Equities
405,BAUG,Innovator S&P 500 Buffer ETF,Large Cap Blend Equities
406,BBAX,JPMorgan BetaBuilders Developed Asia ex-Japan ETF,Asia Pacific Equities
407,BBC,Virtus LifeSci Biotech Clinical Trials ETF,Health & Biotech Equities
408,BBCA,JPMorgan BetaBuilders Canada ETF,Foreign Large Cap Equities
409,BBEU,JPMorgan BetaBuilders Europe ETF,Europe Equities
410,BBH,VanEck Vectors Biotech ETF,Health & Biotech Equities
411,BBIN,JPMorgan BetaBuilders International Equity ETF,Foreign Large Cap Equities
412,BBJP,JPMorgan BetaBuilders Japan ETF,Japan Equities
413,BBMC,JPMorgan BetaBuilders U.S. Mid Cap Equity ETF,Small Cap Growth Equities
414,BBP,Virtus LifeSci Biotech Products ETF,Health & Biotech Equities
415,BBRE,JPMorgan BetaBuilders MSCI US REIT ETF,Real Estate
416,BBSA,JPMorgan BetaBuilders 1-5 Year U.S. Aggregate Bond ETF,Total Bond Market
417,BBSC,JPMorgan BetaBuilders U.S. Small Cap Equity ETF,N/A
418,BBUS,JPMorgan BetaBuilders U.S. Equity ETF,Large Cap Growth Equities
419,BCD,Aberdeen Standard Bloomberg All Commodity Longer Dated Strategy K-1 Free ETF,Commodities
420,BCI,Aberdeen Standard Bloomberg All Commodity Strategy K-1 Free ETF,Commodities
421,BCM,iPath Pure Beta Broad Commodity ETN,Commodities
422,BDCX,ETRACS Quarterly Pay 1.5x Leveraged Wells Fargo BDC Index ETN,Leveraged Equities
423,BDCZ,ETRACS Wells Fargo Business Development Company Index ETN,Financials Equities
424,BDEC,Innovator S&P 500 Buffer ETF December Series,Large Cap Blend Equities
425,BAB,Invesco Taxable Municipal Bond ETF,National Munis
426,BAL,iPath Series B Bloomberg Cotton Subindex Total Return ETN,Agricultural Commodities
427,BAPR,Innovator S&P 500 Buffer ETF,Volatility Hedged Equity
428,BAR,GraniteShares Gold Trust,Precious Metals
429,BATT,Amplify Lithium & Battery Technology ETF,Commodity Producers Equities
430,BAUG,Innovator S&P 500 Buffer ETF,Large Cap Blend Equities
431,BBAX,JPMorgan BetaBuilders Developed Asia ex-Japan ETF,Asia Pacific Equities
432,BBC,Virtus LifeSci Biotech Clinical Trials ETF,Health & Biotech Equities
433,BBCA,JPMorgan BetaBuilders Canada ETF,Foreign Large Cap Equities
434,BBEU,JPMorgan BetaBuilders Europe ETF,Europe Equities
435,BBH,VanEck Vectors Biotech ETF,Health & Biotech Equities
436,BBIN,JPMorgan BetaBuilders International Equity ETF,Foreign Large Cap Equities
437,BBJP,JPMorgan BetaBuilders Japan ETF,Japan Equities
438,BBMC,JPMorgan BetaBuilders U.S. Mid Cap Equity ETF,Small Cap Growth Equities
439,BBP,Virtus LifeSci Biotech Products ETF,Health & Biotech Equities
440,BBRE,JPMorgan BetaBuilders MSCI US REIT ETF,Real Estate
441,BBSA,JPMorgan BetaBuilders 1-5 Year U.S. Aggregate Bond ETF,Total Bond Market
442,BBSC,JPMorgan BetaBuilders U.S. Small Cap Equity ETF,N/A
443,BBUS,JPMorgan BetaBuilders U.S. Equity ETF,Large Cap Growth Equities
444,BCD,Aberdeen Standard Bloomberg All Commodity Longer Dated Strategy K-1 Free ETF,Commodities
445,BCI,Aberdeen Standard Bloomberg All Commodity Strategy K-1 Free ETF,Commodities
446,BCM,iPath Pure Beta Broad Commodity ETN,Commodities
447,BDCX,ETRACS Quarterly Pay 1.5x Leveraged Wells Fargo BDC Index ETN,Leveraged Equities
448,BDCZ,ETRACS Wells Fargo Business Development Company Index ETN,Financials Equities
449,BDEC,Innovator S&P 500 Buffer ETF December Series,Large Cap Blend Equities
450,BAB,Invesco Taxable Municipal Bond ETF,National Munis
451,BAL,iPath Series B Bloomberg Cotton Subindex Total Return ETN,Agricultural Commodities
452,BAPR,Innovator S&P 500 Buffer ETF,Volatility Hedged Equity
453,BAR,GraniteShares Gold Trust,Precious Metals
454,BATT,Amplify Lithium & Battery Technology ETF,Commodity Producers Equities
455,BAUG,Innovator S&P 500 Buffer ETF,Large Cap Blend Equities
456,BBAX,JPMorgan BetaBuilders Developed Asia ex-Japan ETF,Asia Pacific Equities
457,BBC,Virtus LifeSci Biotech Clinical Trials ETF,Health & Biotech Equities
458,BBCA,JPMorgan BetaBuilders Canada ETF,Foreign Large Cap Equities
459,BBEU,JPMorgan BetaBuilders Europe ETF,Europe Equities
460,BBH,VanEck Vectors Biotech ETF,Health & Biotech Equities
461,BBIN,JPMorgan BetaBuilders International Equity ETF,Foreign Large Cap Equities
462,BBJP,JPMorgan BetaBuilders Japan ETF,Japan Equities
463,BBMC,JPMorgan BetaBuilders U.S. Mid Cap Equity ETF,Small Cap Growth Equities
464,BBP,Virtus LifeSci Biotech Products ETF,Health & Biotech Equities
465,BBRE,JPMorgan BetaBuilders MSCI US REIT ETF,Real Estate
466,BBSA,JPMorgan BetaBuilders 1-5 Year U.S. Aggregate Bond ETF,Total Bond Market
467,BBSC,JPMorgan BetaBuilders U.S. Small Cap Equity ETF,N/A
468,BBUS,JPMorgan BetaBuilders U.S. Equity ETF,Large Cap Growth Equities
469,BCD,Aberdeen Standard Bloomberg All Commodity Longer Dated Strategy K-1 Free ETF,Commodities
470,BCI,Aberdeen Standard Bloomberg All Commodity Strategy K-1 Free ETF,Commodities
471,BCM,iPath Pure Beta Broad Commodity ETN,Commodities
472,BDCX,ETRACS Quarterly Pay 1.5x Leveraged Wells Fargo BDC Index ETN,Leveraged Equities
473,BDCZ,ETRACS Wells Fargo Business Development Company Index ETN,Financials Equities
474,BDEC,Innovator S&P 500 Buffer ETF December Series,Large Cap Blend Equities
475,BAB,Invesco Taxable Municipal Bond ETF,National Munis
476,BAL,iPath Series B Bloomberg Cotton Subindex Total Return ETN,Agricultural Commodities
477,BAPR,Innovator S&P 500 Buffer ETF,Volatility Hedged Equity
478,BAR,GraniteShares Gold Trust,Precious Metals
479,BATT,Amplify Lithium & Battery Technology ETF,Commodity Producers Equities
480,BAUG,Innovator S&P 500 Buffer ETF,Large Cap Blend Equities
481,BBAX,JPMorgan BetaBuilders Developed Asia ex-Japan ETF,Asia Pacific Equities
482,BBC,Virtus LifeSci Biotech Clinical Trials ETF,Health & Biotech Equities
483,BBCA,JPMorgan BetaBuilders Canada ETF,Foreign Large Cap Equities
484,BBEU,JPMorgan BetaBuilders Europe ETF,Europe Equities
485,BBH,VanEck Vectors Biotech ETF,Health & Biotech Equities
486,BBIN,JPMorgan BetaBuilders International Equity ETF,Foreign Large Cap Equities
487,BBJP,JPMorgan BetaBuilders Japan ETF,Japan Equities
488,BBMC,JPMorgan BetaBuilders U.S. Mid Cap Equity ETF,Small Cap Growth Equities
489,BBP,Virtus LifeSci Biotech Products ETF,Health & Biotech Equities
490,BBRE,JPMorgan BetaBuilders MSCI US REIT ETF,Real Estate
491,BBSA,JPMorgan BetaBuilders 1-5 Year U.S. Aggregate Bond ETF,Total Bond Market
492,BBSC,JPMorgan BetaBuilders U.S. Small Cap Equity ETF,N/A
493,BBUS,JPMorgan BetaBuilders U.S. Equity ETF,Large Cap Growth Equities
494,BCD,Aberdeen Standard Bloomberg All Commodity Longer Dated Strategy K-1 Free ETF,Commodities
495,BCI,Aberdeen Standard Bloomberg All Commodity Strategy K-1 Free ETF,Commodities
496,BCM,iPath Pure Beta Broad Commodity ETN,Commodities
497,BDCX,ETRACS Quarterly Pay 1.5x Leveraged Wells Fargo BDC Index ETN,Leveraged Equities
498,BDCZ,ETRACS Wells Fargo Business Development Company Index ETN,Financials Equities
499,BDEC,Innovator S&P 500 Buffer ETF December Series,Large Cap Blend Equities
500,CACG,ClearBridge All Cap Growth ETF,Large Cap Growth Equities
501,CALF,Pacer US Small Cap Cash Cows 100 ETF,Small Cap Blend Equities
502,CANE,Teucrium Sugar,Agricultural Commodities
503,CAPE,Barclays ETN+ Shiller CAPE ETN,Global Equities
504,CARZ,First Trust NASDAQ Global Auto Index Fund,Consumer Discretionary Equities
505,CATH,Global X S&P 500 Catholic Values ETF,Large Cap Growth Equities
506,CBLS,Changebridge Capital Long/Short Equity ETF,Long-Short
507,CBON,VanEck Vectors ChinaAMC China Bond ETF,Emerging Markets Bonds
508,CBSE,Changebridge Capital Sustainable Equity ETF,All Cap Equities
509,CBTG,Cabot Growth ETF,N/A
510,CCON,Direxion Connected Consumer ETF,All Cap Equities
511,CCOR,Core Alternative ETF,Large Cap Growth Equities
512,CCRV,iShares Commodity Curve Carry Strategy ETF,Commodities
513,CDC,VictoryShares US EQ Income Enhanced Volatility Weighted ETF,Large Cap Value Equities
514,CDL,VictoryShares US Large Cap High Dividend Volatility Weighted ETF,Large Cap Value Equities
515,CEFA,Global X S&P Catholic Values Developed ex-U.S. ETF,Foreign Large Cap Equities
516,CEFD,ETRACS Monthly Pay 1.5x Leveraged Closed-End Fund Index ETN,Leveraged Multi-Asset
517,CEFS,Saba Closed-End Funds ETF,Diversified Portfolio
518,CEMB,iShares Emerging Markets Corporate Bond ETF,Corporate Bonds
519,CEW,WisdomTree Emerging Currency Fund,Currency
520,CEY,VictoryShares Emerging Market High Dividend Volatility Weighted ETF,Emerging Markets Equities
521,CFA,VictoryShares US 500 Volatility Weighted Index ETF,Large Cap Blend Equities
522,CFCV,ClearBridge Focus Value ETF,Global Equities
523,CFO,VictoryShares US 500 Enhanced Volatility Weighted ETF,Large Cap Blend Equities
524,CGW,Invesco S&P Global Water Index ETF,Water Equities
525,CACG,ClearBridge All Cap Growth ETF,Large Cap Growth Equities
526,CALF,Pacer US Small Cap Cash Cows 100 ETF,Small Cap Blend Equities
527,CANE,Teucrium Sugar,Agricultural Commodities
528,CAPE,Barclays ETN+ Shiller CAPE ETN,Global Equities
529,CARZ,First Trust NASDAQ Global Auto Index Fund,Consumer Discretionary Equities
530,CATH,Global X S&P 500 Catholic Values ETF,Large Cap Growth Equities
531,CBLS,Changebridge Capital Long/Short Equity ETF,Long-Short
532,CBON,VanEck Vectors ChinaAMC China Bond ETF,Emerging Markets Bonds
533,CBSE,Changebridge Capital Sustainable Equity ETF,All Cap Equities
534,CBTG,Cabot Growth ETF,N/A
535,CCON,Direxion Connected Consumer ETF,All Cap Equities
536,CCOR,Core Alternative ETF,Large Cap Growth Equities
537,CCRV,iShares Commodity Curve Carry Strategy ETF,Commodities
538,CDC,VictoryShares US EQ Income Enhanced Volatility Weighted ETF,Large Cap Value Equities
539,CDL,VictoryShares US Large Cap High Dividend Volatility Weighted ETF,Large Cap Value Equities
540,CEFA,Global X S&P Catholic Values Developed ex-U.S. ETF,Foreign Large Cap Equities
541,CEFD,ETRACS Monthly Pay 1.5x Leveraged Closed-End Fund Index ETN,Leveraged Multi-Asset
542,CEFS,Saba Closed-End Funds ETF,Diversified Portfolio
543,CEMB,iShares Emerging Markets Corporate Bond ETF,Corporate Bonds
544,CEW,WisdomTree Emerging Currency Fund,Currency
545,CEY,VictoryShares Emerging Market High Dividend Volatility Weighted ETF,Emerging Markets Equities
546,CFA,VictoryShares US 500 Volatility Weighted Index ETF,Large Cap Blend Equities
547,CFCV,ClearBridge Focus Value ETF,Global Equities
548,CFO,VictoryShares US 500 Enhanced Volatility Weighted ETF,Large Cap Blend Equities
549,CGW,Invesco S&P Global Water Index ETF,Water Equities
550,CACG,ClearBridge All Cap Growth ETF,Large Cap Growth Equities
551,CALF,Pacer US Small Cap Cash Cows 100 ETF,Small Cap Blend Equities
552,CANE,Teucrium Sugar,Agricultural Commodities
553,CAPE,Barclays ETN+ Shiller CAPE ETN,Global Equities
554,CARZ,First Trust NASDAQ Global Auto Index Fund,Consumer Discretionary Equities
555,CATH,Global X S&P 500 Catholic Values ETF,Large Cap Growth Equities
556,CBLS,Changebridge Capital Long/Short Equity ETF,Long-Short
557,CBON,VanEck Vectors ChinaAMC China Bond ETF,Emerging Markets Bonds
558,CBSE,Changebridge Capital Sustainable Equity ETF,All Cap Equities
559,CBTG,Cabot Growth ETF,N/A
560,CCON,Direxion Connected Consumer ETF,All Cap Equities
561,CCOR,Core Alternative ETF,Large Cap Growth Equities
562,CCRV,iShares Commodity Curve Carry Strategy ETF,Commodities
563,CDC,VictoryShares US EQ Income Enhanced Volatility Weighted ETF,Large Cap Value Equities
564,CDL,VictoryShares US Large Cap High Dividend Volatility Weighted ETF,Large Cap Value Equities
565,CEFA,Global X S&P Catholic Values Developed ex-U.S. ETF,Foreign Large Cap Equities
566,CEFD,ETRACS Monthly Pay 1.5x Leveraged Closed-End Fund Index ETN,Leveraged Multi-Asset
567,CEFS,Saba Closed-End Funds ETF,Diversified Portfolio
568,CEMB,iShares Emerging Markets Corporate Bond ETF,Corporate Bonds
569,CEW,WisdomTree Emerging Currency Fund,Currency
570,CEY,VictoryShares Emerging Market High Dividend Volatility Weighted ETF,Emerging Markets Equities
571,CFA,VictoryShares US 500 Volatility Weighted Index ETF,Large Cap Blend Equities
572,CFCV,ClearBridge Focus Value ETF,Global Equities
573,CFO,VictoryShares US 500 Enhanced Volatility Weighted ETF,Large Cap Blend Equities
574,CGW,Invesco S&P Global Water Index ETF,Water Equities
575,CACG,ClearBridge All Cap Growth ETF,Large Cap Growth Equities
576,CALF,Pacer US Small Cap Cash Cows 100 ETF,Small Cap Blend Equities
577,CANE,Teucrium Sugar,Agricultural Commodities
578,CAPE,Barclays ETN+ Shiller CAPE ETN,Global Equities
579,CARZ,First Trust NASDAQ Global Auto Index Fund,Consumer Discretionary Equities
580,CATH,Global X S&P 500 Catholic Values ETF,Large Cap Growth Equities
581,CBLS,Changebridge Capital Long/Short Equity ETF,Long-Short
582,CBON,VanEck Vectors ChinaAMC China Bond ETF,Emerging Markets Bonds
583,CBSE,Changebridge Capital Sustainable Equity ETF,All Cap Equities
584,CBTG,Cabot Growth ETF,N/A
585,CCON,Direxion Connected Consumer ETF,All Cap Equities
586,CCOR,Core Alternative ETF,Large Cap Growth Equities
587,CCRV,iShares Commodity Curve Carry Strategy ETF,Commodities
588,CDC,VictoryShares US EQ Income Enhanced Volatility Weighted ETF,Large Cap Value Equities
589,CDL,VictoryShares US Large Cap High Dividend Volatility Weighted ETF,Large Cap Value Equities
590,CEFA,Global X S&P Catholic Values Developed ex-U.S. ETF,Foreign Large Cap Equities
591,CEFD,ETRACS Monthly Pay 1.5x Leveraged Closed-End Fund Index ETN,Leveraged Multi-Asset
592,CEFS,Saba Closed-End Funds ETF,Diversified Portfolio
593,CEMB,iShares Emerging Markets Corporate Bond ETF,Corporate Bonds
594,CEW,WisdomTree Emerging Currency Fund,Currency
595,CEY,VictoryShares Emerging Market High Dividend Volatility Weighted ETF,Emerging Markets Equities
596,CFA,VictoryShares US 500 Volatility Weighted Index ETF,Large Cap Blend Equities
597,CFCV,ClearBridge Focus Value ETF,Global Equities
598,CFO,VictoryShares US 500 Enhanced Volatility Weighted ETF,Large Cap Blend Equities
599,CGW,Invesco S&P Global Water Index ETF,Water Equities
600,CACG,ClearBridge All Cap Growth ETF,Large Cap Growth Equities
601,CALF,Pacer US Small Cap Cash Cows 100 ETF,Small Cap Blend Equities
602,CANE,Teucrium Sugar,Agricultural Commodities
603,CAPE,Barclays ETN+ Shiller CAPE ETN,Global Equities
604,CARZ,First Trust NASDAQ Global Auto Index Fund,Consumer Discretionary Equities
605,CATH,Global X S&P 500 Catholic Values ETF,Large Cap Growth Equities
606,CBLS,Changebridge Capital Long/Short Equity ETF,Long-Short
607,CBON,VanEck Vectors ChinaAMC China Bond ETF,Emerging Markets Bonds
608,CBSE,Changebridge Capital Sustainable Equity ETF,All Cap Equities
609,CBTG,Cabot Growth ETF,N/A
610,CCON,Direxion Connected Consumer ETF,All Cap Equities
611,CCOR,Core Alternative ETF,Large Cap Growth Equities
612,CCRV,iShares Commodity Curve Carry Strategy ETF,Commodities
613,CDC,VictoryShares US EQ Income Enhanced Volatility Weighted ETF,Large Cap Value Equities
614,CDL,VictoryShares US Large Cap High Dividend Volatility Weighted ETF,Large Cap Value Equities
615,CEFA,Global X S&P Catholic Values Developed ex-U.S. ETF,Foreign Large Cap Equities
616,CEFD,ETRACS Monthly Pay 1.5x Leveraged Closed-End Fund Index ETN,Leveraged Multi-Asset
617,CEFS,Saba Closed-End Funds ETF,Diversified Portfolio
618,CEMB,iShares Emerging Markets Corporate Bond ETF,Corporate Bonds
619,CEW,WisdomTree Emerging Currency Fund,Currency
620,CEY,VictoryShares Emerging Market High Dividend Volatility Weighted ETF,Emerging Markets Equities
621,CFA,VictoryShares US 500 Volatility Weighted Index ETF,Large Cap Blend Equities
622,CFCV,ClearBridge Focus Value ETF,Global Equities
623,CFO,VictoryShares US 500 Enhanced Volatility Weighted ETF,Large Cap Blend Equities
624,CGW,Invesco S&P Global Water Index ETF,Water Equities
625,CACG,ClearBridge All Cap Growth ETF,Large Cap Growth Equities
626,CALF,Pacer US Small Cap Cash Cows 100 ETF,Small Cap Blend Equities
627,CANE,Teucrium Sugar,Agricultural Commodities
628,CAPE,Barclays ETN+ Shiller CAPE ETN,Global Equities
629,CARZ,First Trust NASDAQ Global Auto Index Fund,Consumer Discretionary Equities
630,CATH,Global X S&P 500 Catholic Values ETF,Large Cap Growth Equities
631,CBLS,Changebridge Capital Long/Short Equity ETF,Long-Short
632,CBON,VanEck Vectors ChinaAMC China Bond ETF,Emerging Markets Bonds
633,CBSE,Changebridge Capital Sustainable Equity ETF,All Cap Equities
634,CBTG,Cabot Growth ETF,N/A
635,CCON,Direxion Connected Consumer ETF,All Cap Equities
636,CCOR,Core Alternative ETF,Large Cap Growth Equities
637,CCRV,iShares Commodity Curve Carry Strategy ETF,Commodities
638,CDC,VictoryShares US EQ Income Enhanced Volatility Weighted ETF,Large Cap Value Equities
639,CDL,VictoryShares US Large Cap High Dividend Volatility Weighted ETF,Large Cap Value Equities
640,CEFA,Global X S&P Catholic Values Developed ex-U.S. ETF,Foreign Large Cap Equities
641,CEFD,ETRACS Monthly Pay 1.5x Leveraged Closed-End Fund Index ETN,Leveraged Multi-Asset
642,CEFS,Saba Closed-End Funds ETF,Diversified Portfolio
643,CEMB,iShares Emerging Markets Corporate Bond ETF,Corporate Bonds
644,CEW,WisdomTree Emerging Currency Fund,Currency
645,CEY,VictoryShares Emerging Market High Dividend Volatility Weighted ETF,Emerging Markets Equities
646,CFA,VictoryShares US 500 Volatility Weighted Index ETF,Large Cap Blend Equities
647,CFCV,ClearBridge Focus Value ETF,Global Equities
648,CFO,VictoryShares US 500 Enhanced Volatility Weighted ETF,Large Cap Blend Equities
