,Short_Ticker,Name,Sector
379,QGRO,American Century STOXX U.S. Quality Growth ETF,Large Cap Growth Equities
380,QID,ProShares UltraShort QQQ,Leveraged Equities
381,QINT,American Century Quality Diversified International ETF,Foreign Large Cap Equities
382,QLC,FlexShares US Quality Large Cap Index Fund,Large Cap Growth Equities
383,QLD,ProShares Ultra QQQ,Leveraged Equities
384,QLS,IQ Hedge Long/Short Tracker ETF,Long-Short
385,QLTA,iShares Aaa - A Rated Corporate Bond ETF,Corporate Bonds
386,QLV,FlexShares US Quality Low Volatility Index Fund,Volatility Hedged Equity
387,QLVD,FlexShares Developed Markets ex-US Quality Low Volatility Index Fund,Volatility Hedged Equity
388,QLVE,FlexShares Emerging Markets Quality Low Volatility Index Fund,Volatility Hedged Equity
389,RAAX,VanEck Vectors Real Asset Allocation ETF,Diversified Portfolio
390,RAFE,RAFI ESG U.S. ETF,Large Cap Blend Equities
391,RALS,ProShares RAFI Long/Short,Long-Short
392,RAVI,FlexShares Ready Access Variable Income Fund,Total Bond Market
393,RAYC,Rayliant Quantamental China Equity ETF,
394,RBIN,Nationwide Risk-Based International Equity ETF,Foreign Large Cap Equities
395,RBND,SPDR Bloomberg SASB Corporate Bond ESG Select ETF,Corporate Bonds
396,RBUS,Nationwide Risk-Based U.S. Equity ETF,Large Cap Blend Equities
397,RCD,Invesco S&P 500® Equal Weight Consumer Discretionary ETF,Consumer Discretionary Equities
398,RDIV,Invesco S&P Ultra Dividend Revenue ETF,All Cap Equities
399,RDOG,ALPS REIT Dividend Dogs ETF,Real Estate
400,RDVY,First Trust NASDAQ Rising Dividend Achievers ETF,Large Cap Blend Equities
401,RECS,Columbia Research Enhanced Core ETF,Large Cap Growth Equities
402,REET,iShares Global REIT ETF,Global Real Estate
403,REGL,ProShares S&P MidCap 400 Dividend Aristocrats ETF,Small Cap Blend Equities
404,REK,ProShares Short Real Estate,Real Estate
405,REM,iShares Mortgage Real Estate ETF,Real Estate
406,REMX,VanEck Vectors Rare Earth/Strategic Metals ETF,Materials
407,RESD,WisdomTree International ESG Fund,Foreign Large Cap Equities
408,RESE,WisdomTree Emerging Markets ESG Fund,Asia Pacific Equities
409,RESP,WisdomTree U.S. ESG Fund,Large Cap Growth Equities
410,RETL,Direxion Daily Retail Bull 3X Shares,Leveraged Equities
411,SAA,ProShares Ultra SmallCap600,Leveraged Equities
412,SBB,ProShares Short Small Cap 600,Inverse Equities
413,SBIO,ALPS Medical Breakthroughs ETF,Health & Biotech Equities
414,SBM,ProShares Short Basic Materials,Inverse Equities
415,SBUG,iPath Silver ETN,Precious Metals
416,SCC,ProShares Ultra Short Consumer Services,Leveraged Equities
417,SCHA,Schwab U.S. Small-Cap ETF,Small Cap Growth Equities
418,SCHB,Schwab U.S. Broad Market ETF,Large Cap Growth Equities
419,SCHC,Schwab International Small-Cap Equity ETF,Foreign Small & Mid Cap Equities
420,SCHD,Schwab US Dividend Equity ETF,Large Cap Blend Equities
421,SCHE,Schwab Emerging Markets Equity ETF,Emerging Markets Equities
422,SCHF,Schwab International Equity ETF,Foreign Large Cap Equities
423,SCHG,Schwab U.S. Large-Cap Growth ETF,Large Cap Growth Equities
424,SCHH,Schwab US REIT ETF,Real Estate
425,SCHI,Schwab 5-10 Year Corporate Bond ETF,Corporate Bonds
426,SCHJ,Schwab 1-5 Year Corporate Bond ETF,Corporate Bonds
427,SCHK,Schwab 1000 Index ETF,Large Cap Growth Equities
428,SCHM,Schwab US Mid-Cap ETF,Mid Cap Growth Equities
429,SCHO,Schwab Short-Term U.S. Treasury ETF,Government Bonds
430,SCHP,Schwab U.S. TIPS ETF,Inflation-Protected Bonds
431,SCHQ,Schwab Long-Term U.S. Treasury ETF,Government Bonds
432,SCHR,Schwab Intermediate-Term U.S. Treasury ETF,Government Bonds
433,SCHV,Schwab U.S. Large-Cap Value ETF,Large Cap Blend Equities
434,SCHX,Schwab U.S. Large-Cap ETF,Large Cap Growth Equities
435,TAAG,Trend Aggregation Growth ETF,All Cap Equities
436,TACE,Trend Aggregation Conservative ETF,
437,TADS,Trend Aggregation Dividend Stock ETF,All Cap Equities
438,TAGS,Teucrium Agricultural Fund,Agricultural Commodities
439,TAIL,Cambria Tail Risk ETF,Diversified Portfolio
440,TAN,Invesco Solar ETF,Alternative Energy Equities
441,TAXF,American Century Diversified Municipal Bond ETF,National Munis
442,TBF,ProShares Short 20+ Year Treasury,Inverse Bonds
443,TBT,UltraShort Barclays 20+ Year Treasury,Leveraged Bonds
444,TBX,ProShares Short 7-10 Year Treasury,Inverse Bonds
445,TCHP,T. Rowe Price Blue Chip Growth ETF,Large Cap Growth Equities
446,TCTL,The Premise Capital Frontier Advantage Diversified Tactical ETF,Diversified Portfolio
447,TDIV,First Trust NASDAQ Technology Dividend Index Fund,Technology Equities
448,TDSA,Cabana Target Drawdown 5,Diversified Portfolio
449,TDSB,Cabana Target Drawdown 7 ETF,Diversified Portfolio
450,TDSC,Cabana Target Drawdown 10 ETF,
451,TDSD,Cabana Target Drawdown 13 ETF,
452,TDSE,Cabana Target Drawdown 16 ETF,Diversified Portfolio
453,TDTF,FlexShares iBoxx 5-Year Target Duration TIPS Index Fund,Inflation-Protected Bonds
454,TDTT,FlexShares iBoxx 3-Year Target Duration TIPS Index Fund,Inflation-Protected Bonds
455,TDV,ProShares S&P Technology Dividend Aristocrats ETF,Technology Equities
456,TDVG,T. Rowe Price Dividend Growth ETF,Large Cap Growth Equities
457,TECB,iShares U.S. Tech Breakthrough Multisector ETF,Technology Equities
458,UAE,iShares MSCI UAE ETF,Emerging Markets Equities
459,UAPR,Innovator S&P 500 Ultra Buffer ETF,
460,UAUG,Innovator S&P 500 Ultra Buffer ETF,Large Cap Blend Equities
461,UBOT,"Direxion Robotics, Artificial Intelligence & Automation Index Bull 3X Shares",Leveraged Equities
462,UBR,ProShares Ultra MSCI Brazil,Leveraged Equities
463,UBT,ProShares Ultra 20+ Year Treasury,Leveraged Bonds
464,UCC,ProShares Ultra Consumer Services,Leveraged Equities
465,UCIB,ETRACS UBS Bloomberg Constant Maturity Commodity Index ETN,Commodities
466,UCO,ProShares Ultra Bloomberg Crude Oil,Leveraged Commodities
467,UCON,First Trust TCW Unconstrained Plus Bond ETF,Total Bond Market
468,UDEC,Innovator S&P 500 Ultra Buffer ETF December Series,Large Cap Blend Equities
469,UDN,Invesco DB US Dollar Index Bearish Fund,Currency
470,UDOW,ProShares UltraPro Dow30,Leveraged Equities
471,UEVM,VictoryShares USAA MSCI Emerging Markets Value Momentum ETF,Foreign Large Cap Equities
472,UFEB,Innovator S&P 500 Ultra Buffer ETF February Series,
473,UFO,Procure Space ETF,Global Equities
474,UGA,United States Gasoline Fund,Oil & Gas
475,UGE,ProShares Ultra Consumer Goods,Leveraged Equities
476,UGL,ProShares Ultra Gold,Leveraged Commodities
477,UITB,VictoryShares USAA Core Intermediate-Term Bond ETF,Total Bond Market
478,UIVM,VictoryShares USAA MSCI International Value Momentum ETF,Foreign Large Cap Equities
479,UJAN,Innovator S&P 500 Ultra Buffer ETF,
480,UJB,ProShares Ultra High Yield,Leveraged Bonds
481,UJUL,Innovator S&P 500 Ultra Buffer ETF,
482,VALQ,American Century STOXX U.S. Quality Value ETF,Large Cap Blend Equities
483,VALT,ETFMG SIT Ultra Short ETF,Corporate Bonds
484,VAMO,Cambria Value and Momentum ETF,Small Cap Blend Equities
485,VAW,Vanguard Materials ETF,Materials
486,VB,Vanguard Small Cap ETF,Small Cap Growth Equities
487,VBK,Vanguard Small Cap Growth ETF,Small Cap Growth Equities
488,VBND,Vident Core U.S. Bond Strategy ETF,Total Bond Market
489,VBR,Vanguard Small Cap Value ETF,Small Cap Blend Equities
490,VCAR,Simplify Volt Pop Culture Disruption ETF,Consumer Discretionary Equities
491,VCEB,Vanguard ESG U.S. Corporate Bond ETF,Corporate Bonds
492,VCIT,Vanguard Intermediate-Term Corporate Bond ETF,Corporate Bonds
493,VCLO,Simplify Volt Cloud and Cybersecurity Disruption ETF,Technology Equities
494,VCLT,Vanguard Long-Term Corporate Bond ETF,Corporate Bonds
495,VCR,Vanguard Consumer Discretionary ETF,Consumer Discretionary Equities
496,VCSH,Vanguard Short-Term Corporate Bond ETF,Corporate Bonds
497,VDC,Vanguard Consumer Staples ETF,Consumer Staples Equities
498,VDE,Vanguard Energy ETF,Energy Equities
499,VEA,Vanguard FTSE Developed Markets ETF,Foreign Large Cap Equities
500,VEGA,AdvisorShares STAR Global Buy-Write ETF,Global Equities
501,VEGI,iShares MSCI Global Agriculture Producers ETF,Large Cap Blend Equities
502,VEGN,US Vegan Climate ETF,Large Cap Growth Equities
503,VETS,Pacer Military Times Best Employers ETF,Large Cap Blend Equities
504,VEU,Vanguard FTSE All-World ex-US ETF,Foreign Large Cap Equities
505,VFH,Vanguard Financials ETF,Financials Equities
506,WANT,Direxion Daily Consumer Discretionary Bull 3X Shares,Leveraged Equities
507,WBIE,WBI Bull|Bear Rising Income 1000 ETF,Large Cap Growth Equities
508,WBIF,WBI Bull|Bear Value 1000 ETF,Global Equities
509,WBIG,WBI Bull|Bear Yield 1000 ETF,Global Equities
510,WBII,WBI Bull|Bear Global Income ETF,High Yield Bonds
511,WBIL,WBI Bull|Bear Quality 1000 ETF,Global Equities
512,WBIN,WBI Bull|Bear Trend Switch US Total Return ETF,High Yield Bonds
513,WBIT,WBI Bull|Bear Trend Switch US 3000 Total Return ETF,Hedge Fund
514,WBIY,WBI Power Factor High Dividend ETF,All Cap Equities
515,WBND,Western Asset Total Return ETF,Total Bond Market
516,WCLD,WisdomTree Cloud Computing Fund,Technology Equities
517,WDIV,SPDR S&P Global Dividend ETF,Global Equities
518,WEAT,Teucrium Wheat,Agricultural Commodities
519,WEBL,Daily Dow Jones Internet Bull 3X Shares,Leveraged Equities
520,WEBS,Daily Dow Jones Internet Bear 3X Shares,Leveraged Equities
521,WFH,Direxion Work From Home ETF,All Cap Equities
522,WFHY,WisdomTree Fundamental U.S. High Yield Corporate Bond Fund,High Yield Bonds
523,WFIG,WisdomTree Fundamental U.S. Corporate Bond Fund,Corporate Bonds
524,WIL,Barclays Women in Leadership ETN,Global Equities
525,WINC,Western Asset Short Duration Income ETF,Total Bond Market
526,WIP,SPDR FTSE International Government Inflation-Protected Bond ETF,Inflation-Protected Bonds
527,WIZ,Merlyn.AI Bull-Rider Bear-Fighter ETF,Diversified Portfolio
528,WLDR,Affinity World Leaders Equity ETF,Large Cap Blend Equities
529,XAR,SPDR S&P Aerospace & Defense ETF,Industrials Equities
530,XBI,SPDR S&P Biotech ETF,Health & Biotech Equities
531,XBUY,Amplify International Online Retail ETF,Consumer Discretionary Equities
532,XCEM,Columbia EM Core ex-China ETF,Emerging Markets Equities
533,XDIV,US Equity Ex-Dividends Fund-Series 2027,Target Retirement Date
534,XES,SPDR S&P Oil & Gas Equipment & Services ETF,Energy Equities
535,XHB,SPDR S&P Homebuilders ETF,Building & Construction
536,XHE,SPDR S&P Health Care Equipment ETF,Health & Biotech Equities
537,XHS,SPDR S&P Health Care Services ETF,Health & Biotech Equities
538,XITK,SPDR FactSet Innovative Technology ETF,All Cap Equities
539,XLB,Materials Select Sector SPDR ETF,Materials
540,XLC,Communication Services Select Sector SPDR Fund,Large Cap Growth Equities
541,XLE,Energy Select Sector SPDR Fund,Energy Equities
542,XLF,Financial Select Sector SPDR Fund,Financials Equities
543,XLG,Invesco S&P 500® Top 50 ETF,Large Cap Growth Equities
544,XLI,Industrial Select Sector SPDR Fund,Industrials Equities
545,XLK,Technology Select Sector SPDR Fund,Technology Equities
546,XLP,Consumer Staples Select Sector SPDR Fund,Consumer Staples Equities
547,XLRE,Real Estate Select Sector SPDR Fund,Real Estate
548,XLSR,SPDR SSGA US Sector Rotation ETF,Large Cap Growth Equities
549,XLU,Utilities Select Sector SPDR Fund,Utilities Equities
550,XLV,Health Care Select Sector SPDR Fund,Health & Biotech Equities
551,YANG,Direxion Daily China 3x Bear Shares,Leveraged Equities
552,YCL,ProShares Ultra Yen,Leveraged Currency
553,YCS,ProShares UltraShort Yen,Leveraged Currency
554,YINN,Direxion Daily China 3x Bull Shares,Leveraged Equities
555,YLD,Principal Active Income ETF,High Yield Bonds
556,YLDE,ClearBridge Dividend Strategy ESG ETF,Large Cap Growth Equities
557,YOLO,AdvisorShares Pure Cannabis ETF,Small Cap Blend Equities
558,YXI,ProShares Short FTSE China 50,Inverse Equities
559,YYY,Amplify High Income ETF,Diversified Portfolio
560,ZCAN,SPDR Solactive Canada ETF,Global Equities
561,ZDEU,SPDR Solactive Germany ETF,Europe Equities
562,ZGBR,SPDR Solactive United Kingdom ETF,Europe Equities
563,ZHOK,SPDR Solactive Hong Kong ETF,Asia Pacific Equities
564,ZIG,Acquirers Fund,Large Cap Blend Equities
565,ZJPN,SPDR Solactive Japan ETF,Japan Equities
566,ZROZ,PIMCO 25+ Year Zero Coupon US Treasury Index Fund,Government Bonds
567,ZSL,ProShares UltraShort Silver,Leveraged Commodities
568,AFC,Allied Capital Corp,
569,AIZP,Assurant Inc 6.50% Series D Mandatory,
570,ANH,Anworth Mortgage Asset Corp,
571,BAF,Blackrock Income Inv Quality Trust,
572,BBK,Blackrock Muni Trust,
573,CEO,Cnooc Ltd,
574,CLA,Colonnade Acquisition Corp Cl A,
575,CZZ,Cosan Ltd,
576,DL,China Distance Education Holdings,
577,DNK,Phoenix Tree Holdings Limited ADR,Real Estate
578,DUC,Duff & Phelps Utility & Corporate Trust,
579,ECC,Eagle Point Credit CO Inc,Financial Services
580,ECOM,Channeladvisor Corp,Technology
581,ETX,Eaton Vance Municipal Income T,Financial Services
582,EV,Eaton Vance Corp,Financial Services
583,FEI,First Trust MLP and Energy Inc,Financial Services
584,GEN,Genesis Healthcare Inc,Healthcare
585,IPV,Interprivate Acquisition Corp,Financial Services
586,JBK,Lehman Abs Corp,
587,JE,Just Energy Group Inc,
588,KSU.P,Kansas City Southern [Ksu/P],
589,LGF.B,Lions Gate Entertainment Corp Cl B,
590,MTL.P,Mechel Pao [Mtl/P],
591,MUH,Blackrock Muniholdings Fund II,
592,MUS,Blackrock Muniholdings Quality Fund,
593,NCB,Nuveen California Muni Value Fund 2,
594,NJV,Nuveen New Jersey Muni Value Fund,
595,NPN,Nuveen Pennsylvania Muni Value Fund,
596,QEP,Qep Resources,
597,RLH,Red Lion Hotels Corp,
598,SAND,Sandstorm Gold Ltd,Basic Materials
599,SBE,Switchback Energy Acquisition Corp Cl A,Financial Services
600,STAR,Istar Financial Inc,Real Estate
601,TCP,TCP Pipelines,Energy
602,TPRE,Third Point Reinsurance Ltd Company,Financial Services
603,TY.P,Tri Contl Corp [Ty/P],
604,A,Agilent Technologies Inc. Common Stock,Capital Goods
605,AA,Alcoa Corporation Common Stock ,Basic Industries
606,AACG,ATA Creativity Global American Depositary Shares,Consumer Services
607,AACQ,Artius Acquisition Inc. Class A Common Stock,Basic Industries
608,AACQU,Artius Acquisition Inc. Unit ,Basic Industries
609,AAIC,Arlington Asset Investment Corp Class A (new),Consumer Services
610,AAL,American Airlines Group Inc. Common Stock,Transportation
611,AAMC,Altisource Asset Management Corp Com,Finance
612,AAME,Atlantic American Corporation Common Stock,Finance
613,AAN,Aarons Holdings Company Inc. Common Stock ,Technology
614,AAOI,Applied Optoelectronics Inc. Common Stock,Technology
615,AAON,AAON Inc. Common Stock,Capital Goods
616,AAP,Advance Auto Parts Inc Advance Auto Parts Inc W/I,Consumer Services
617,AAPL,Apple Inc. Common Stock,Technology
618,AAT,American Assets Trust Inc. Common Stock,Consumer Services
619,AAU,Almaden Minerals Ltd. Common Shares,Basic Industries
620,AAWW,Atlas Air Worldwide Holdings NEW Common Stock,Transportation
621,AB,AllianceBernstein Holding L.P.  Units,Finance
622,ABB,ABB Ltd Common Stock,Consumer Durables
623,ABBV,AbbVie Inc. Common Stock,Health Care
624,ABC,AmerisourceBergen Corporation Common Stock,Health Care
625,ABCB,Ameris Bancorp Common Stock,Finance
626,ABCL,AbCellera Biologics Inc. Common Shares,Health Care
627,ABCM,Abcam plc American Depositary Shares,Health Care
628,ABEO,Abeona Therapeutics Inc. Common Stock,Health Care
629,ABEV,Ambev S.A. American Depositary Shares (Each representing 1 Common Share),Consumer Non-Durables
630,ABG,Asbury Automotive Group Inc Common Stock,Consumer Durables
631,ABIO,ARCA biopharma Inc. Common Stock,Health Care
632,ABM,ABM Industries Incorporated Common Stock,Finance
633,ABMD,ABIOMED Inc. Common Stock,Health Care
634,ABNB,Airbnb Inc. Class A Common Stock,Finance
635,ABR,Arbor Realty Trust Common Stock,Consumer Services
636,ABST,Absolute Software Corporation Common Stock,Technology
637,ABT,Abbott Laboratories Common Stock,Health Care
638,ABTX,Allegiance Bancshares Inc. Common Stock,Finance
639,ABUS,Arbutus Biopharma Corporation Common Stock,Health Care
640,AC,Associated Capital Group Inc. Common Stock,Finance
641,ACA,Arcosa Inc. Common Stock ,Capital Goods
642,ACAC,Acies Acquisition Corp. Class A Ordinary Share,Technology
643,ACACU,Acies Acquisition Corp. Unit,Technology
644,ACACW,Acies Acquisition Corp. Warrant,Technology
645,ACAD,ACADIA Pharmaceuticals Inc. Common Stock,Health Care
646,ACB,Aurora Cannabis Inc. Common Shares,Consumer Durables
647,ACBI,Atlantic Capital Bancshares Inc. Common Stock,Finance
648,ACC,American Campus Communities Inc Common Stock,Consumer Services
649,ACCD,Accolade Inc. Common Stock,
650,ACCO,Acco Brands Corporation Common Stock,Consumer Durables
651,ACEL,Accel Entertainment Inc. ,Consumer Services
652,ACER,Acer Therapeutics Inc. Common Stock (DE),Health Care
653,ACET,Adicet Bio Inc. Common Stock ,Health Care
654,ACEV,ACE Convergence Acquisition Corp. Class A Ordinary Shares,Technology
655,ACEVU,ACE Convergence Acquisition Corp. Unit,Technology
656,ACGL,Arch Capital Group Ltd. Common Stock,Finance
657,ACGLO,Arch Capital Group Ltd. Depositary Shares Each Representing 1/1000th Interest in a Share of 5.45% Non-Cumulative Preferred Shares Series F,Finance
658,ACGLP,Arch Capital Group Ltd. Depositary Shares Representing Interest in 5.25% Non-Cumulative Preferred Series E Shrs,Finance
659,ACH,Aluminum Corporation of China Limited American Depositary Shares,Basic Industries
660,ACHC,Acadia Healthcare Company Inc. Common Stock,Health Care
661,ACHV,Achieve Life Sciences Inc. Common Shares,Health Care
662,ACI,Albertsons Companies Inc. Class A Common Stock,Consumer Services
663,ACIC,Atlas Crest Investment Corp. Class A Common Stock,Finance
664,ACIU,AC Immune SA Common Stock,Health Care
665,ACIW,ACI Worldwide Inc. Common Stock,Technology
666,ACKIU,Ackrell SPAC Partners I Co. Units,Finance
667,ACLS,Axcelis Technologies Inc. Common Stock,Technology
668,ACM,AECOM Common Stock,Consumer Services
669,ACMR,ACM Research Inc. Class A Common Stock,Technology
670,ACN,Accenture plc Class A Ordinary Shares (Ireland),Miscellaneous
671,ACNB,ACNB Corporation Common Stock,Finance
672,ACND,Ascendant Digital Acquisition Corp. Class A Ordinary Shares,Finance
673,ACOR,Acorda Therapeutics Inc. Common Stock,Health Care
674,ACP,Aberdeen Income Credit Strategies Fund Common Shares,
675,ACR,ACRES Commercial Realty Corp. Common Stock,Consumer Services
676,ACRE,Ares Commercial Real Estate Corporation Common Stock,Consumer Services
677,ACRS,Aclaris Therapeutics Inc. Common Stock,Health Care
678,ACRX,AcelRx Pharmaceuticals Inc. Common Stock,Health Care
679,ACST,Acasti Pharma Inc. Class A Common Stock,Health Care
680,ACTC,ArcLight Clean Transition Corp. Class A Ordinary Shares,Capital Goods
